File Name,Abies,Acer,Alnus,Betula,Cleared,Fagus,Fraxinus,Larix,Picea,Pinus,Populus,Prunus,Pseudotsuga,Quercus,Tilia
Cleared_0_23028_WEFL_NLF.tif,,,,,0.58294,0.07913,,,,,,,,0.33792,
Picea_abies_5_45958_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Pinus_sylvestris_4_64570_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Pseudotsuga_menziesii_2_77910_WEFL_NLF.tif,,,,,,,,,,0.10353,,,0.89647,,
Prunus_spec._1_72150_WEFL_NLF.tif,,,,,,0.11097,,0.00983,0.07234,,,0.80685,,,
Cleared_0_24692_WEFL_NLF.tif,,,,,0.83757,,,,,,,,,0.11394,
Cleared_0_23158_WEFL_NLF.tif,,,,,0.96467,,,,0.03533,,,,,,
Alnus_spec._1_13655_WEFL_NLF.tif,,,0.74907,,,0.21344,,,0.03748,,,,,,
Quercus_rubra_3_93844_WEFL_NLF.tif,,,,,,,,,,,,,,0.1287,
Tilia_spec._4_99472_WEFL_NLF.tif,,,,,,,,,,,,,,,1
Cleared_0_21335_WEFL_NLF.tif,,,,,0.81121,,,,0.105,,,,,,
Quercus_robur_6_85638_WEFL_NLF.tif,,,,,,,,,,0.5747,,,,0.18332,
Populus_spec._3_67048_WEFL_NLF.tif,,,,,,,,,,,1,,,,
Cleared_0_22535_WEFL_NLF.tif,,,,,0.98518,0.01482,,,,,,,,,
Fagus_sylvatica_9_26172_WEFL_NLF.tif,,,,,,0.83022,,,,,,,,0.00034,
Picea_abies_2_49587_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Pinus_sylvestris_9_62336_WEFL_NLF.tif,,,,,,,,0.09467,,0.90533,,,,,
Quercus_robur_7_88242_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Fraxinus_excelsior_5_33264_WEFL_NLF.tif,,,0.09662,,,,0.83773,,0.06565,,,,,,
Alnus_spec._6_12722_WEFL_NLF.tif,,,0.92526,0.07474,,,,,,,,,,,
Fagus_sylvatica_5_26550_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Larix_decidua_3_37523_WEFL_NLF.tif,,,,,,,,0.99987,,,,,,0.00013,
Pinus_sylvestris_5_63445_WEFL_NLF.tif,,,,,,,,,,0.91332,,,0.08171,,
Betula_spec._1_18940_WEFL_NLF.tif,,,,0.80442,,,,0.19403,0.00155,,,,,,
Betula_spec._5_19577_WEFL_NLF.tif,,,,1,,,,,,,,,,,
Alnus_spec._4_13145_WEFL_NLF.tif,,0.00078,0.89161,,,,,0.10761,,,,,,,
Acer_pseudoplatanus_4_9067_WEFL_NLF.tif,,0.99944,,,,,,,0.00056,,,,,,
Quercus_robur_5_88353_WEFL_NLF.tif,,0.00073,,,,,,,,0.29982,,,,0.25323,
Betula_spec._9_18039_WEFL_NLF.tif,,,,0.96388,,0.01419,,,0.02193,,,,,,
Cleared_0_24663_WEFL_NLF.tif,,,,,0.60248,0.01162,,,,,,,,0.23665,
Alnus_spec._4_12795_WEFL_NLF.tif,,,0.50156,,,,,,0.21783,,,,0.0448,0.23581,
Cleared_0_20851_WEFL_NLF.tif,,,,,0.81777,,,,,,,,,0.08566,
Cleared_0_24734_WEFL_NLF.tif,,,,,0.73524,,0.26476,,,,,,,,
Quercus_petraea_4_80277_WEFL_NLF.tif,,,,,,,,,0.00082,,,,,0.00191,
Alnus_spec._5_11165_WEFL_NLF.tif,,,0.38546,,,,,,,0.61454,,,,,
Pseudotsuga_menziesii_3_79520_WEFL_NLF.tif,,,,,,,,,0.06462,,,,0.93538,,
Picea_abies_9_47333_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Acer_pseudoplatanus_4_5085_WEFL_NLF.tif,,1,,,,,,,,,,,,,
Pinus_sylvestris_9_60583_WEFL_NLF.tif,,,,,,,,,,0.97362,,,0.02638,,
Larix_kaempferi_4_42422_WEFL_NLF.tif,,,,,,,,0.38492,0.61508,,,,,,
Quercus_rubra_4_91089_WEFL_NLF.tif,,,0.22124,,0.07134,,,,,0.77598,,,,0.31943,
Cleared_0_21859_WEFL_NLF.tif,,,,,0.43293,,,,0.56707,,,,,,
Cleared_0_21883_WEFL_NLF.tif,,,,,0.59022,,,,,0.29619,,,,,
Tilia_spec._2_95547_WEFL_NLF.tif,,,,,,,0.00778,,,,,,,,0.89709
Acer_pseudoplatanus_4_5357_WEFL_NLF.tif,,0.78029,,,,,0.13215,,,,,,,0.08755,
Cleared_0_23030_WEFL_NLF.tif,,,,,0.29404,,,,,,,,,,
Pinus_sylvestris_5_60612_WEFL_NLF.tif,,,0.06882,,,,,,0.00507,0.92611,,,,,
Fagus_sylvatica_2_26931_WEFL_NLF.tif,,,,,,0.84719,,,0.15281,,,,,,
Betula_spec._5_16649_WEFL_NLF.tif,,,,0.27183,,,,,0.33157,0.21193,,,,0.18468,
Quercus_robur_7_89777_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Pinus_sylvestris_4_62281_WEFL_NLF.tif,,,,,,,,0.14097,0.01236,0.84667,,,,,
Picea_abies_5_46512_WEFL_NLF.tif,,,,,,,,,0.86015,,,0.13985,,,
Quercus_petraea_3_84688_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Alnus_spec._4_11124_WEFL_NLF.tif,,,0.98337,,,,,0.01663,,,,,,,
Fraxinus_excelsior_3_34537_WEFL_NLF.tif,,0.08834,,,,,0.91166,,,,,,,,
Quercus_rubra_1_93103_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Quercus_rubra_1_93541_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Fraxinus_excelsior_4_34063_WEFL_NLF.tif,,,,,,0.05908,0.8845,,0.05642,,,,,,
Cleared_0_20821_WEFL_NLF.tif,,,,,0.92613,,,,,,,,,,
Betula_spec._4_15869_WEFL_NLF.tif,,,,0.52939,,,,0.00818,,0.46234,,,,9.00E-05,
Picea_abies_5_46266_WEFL_NLF.tif,,,,,,0.53158,,,0.46842,,,,,,
Pseudotsuga_menziesii_3_77670_WEFL_NLF.tif,,,,,,,,,0.06508,,,,0.93492,,
Picea_abies_5_49944_WEFL_NLF.tif,,,,,0.14948,0.31716,,,0.53337,,,,,,
Cleared_0_20703_WEFL_NLF.tif,,,,,0.186,,0.08478,,0.72922,,,,,,
Fagus_sylvatica_5_29058_WEFL_NLF.tif,,,,,,0.87826,,,,,,,,,
Picea_abies_4_49495_WEFL_NLF.tif,,,,,,0.01383,,,0.98617,,,,,,
Quercus_petraea_7_83373_WEFL_NLF.tif,,,,,,,,,,0.23979,,,,0.76021,
Quercus_petraea_2_80724_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Pinus_nigra_2_51465_WEFL_NLF.tif,,,,,,,,,,0.95731,,,,0.04269,
Pseudotsuga_menziesii_2_76075_WEFL_NLF.tif,,,,,,,,,,,,,1,,
Larix_kaempferi_3_43421_WEFL_NLF.tif,,,,0.18091,,,,0.48677,,0.00299,,,,,
Cleared_0_20297_WEFL_NLF.tif,,,,,0.53556,,,,,,,,,0.46444,
Cleared_0_20380_WEFL_NLF.tif,,,,,0.86616,,,,,,,,,0.11572,
Fagus_sylvatica_6_29254_WEFL_NLF.tif,,,,0.00168,,0.39134,,0.31101,0.29598,,,,,,
Fagus_sylvatica_8_27634_WEFL_NLF.tif,,0.02626,,,,0.65986,,0.1305,0.1466,,,,,,
Fraxinus_excelsior_7_31268_WEFL_NLF.tif,,,,,,0.77651,0.22349,,,,,,,,
Pinus_sylvestris_2_64568_WEFL_NLF.tif,,,,,,,,,,0.99955,,,,0.00045,
Betula_spec._1_18122_WEFL_NLF.tif,,,,1,,,,,,,,,,,
Picea_abies_2_47159_WEFL_NLF.tif,,,,,,0.01499,,,0.98501,,,,,,
Quercus_rubra_3_91546_WEFL_NLF.tif,,,,,,,,,,,,,0.00392,0.99608,
Pinus_sylvestris_4_64784_WEFL_NLF.tif,,,,,,,,,,0.99998,,,,,
Pinus_sylvestris_7_61239_WEFL_NLF.tif,,,,,,0.0017,,,,0.9983,,,,,
Acer_pseudoplatanus_3_8346_WEFL_NLF.tif,,1,,,,,,,,,,,,,
Cleared_0_20798_WEFL_NLF.tif,,,,,0.86754,,,,,,,,,,
Picea_abies_3_45074_WEFL_NLF.tif,,,,,,,,,0.15334,0.12832,,,,,
Betula_spec._2_17302_WEFL_NLF.tif,,,,0.80813,,,,,,,,,,,
Larix_kaempferi_3_44555_WEFL_NLF.tif,,,,,,,,0.92625,,,,,,0.07375,
Pinus_sylvestris_3_64682_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Betula_spec._4_19163_WEFL_NLF.tif,,,,0.89172,,,,0.03254,,,,,,,
Cleared_0_24337_WEFL_NLF.tif,,0.32903,,,0.32754,0.15235,,0.19108,,,,,,,
Pinus_sylvestris_3_63824_WEFL_NLF.tif,,,,,,,,,,0.95709,,,,,
Larix_decidua_3_38161_WEFL_NLF.tif,,,,,,,,0.8949,,,,,,,
Quercus_robur_3_88614_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Betula_spec._2_16457_WEFL_NLF.tif,,,,0.84419,,,,,0.05651,0.0993,,,,,
Quercus_robur_2_88754_WEFL_NLF.tif,,,,,,0.00306,,,,,,,,0.99694,
Quercus_petraea_2_82934_WEFL_NLF.tif,,,,,,0.01855,,,,,,,,0.98145,
Cleared_0_20185_WEFL_NLF.tif,,,,,0.86287,,,,,,,,,,
Fraxinus_excelsior_3_30892_WEFL_NLF.tif,,,,,0.1644,0.15907,0.67653,,,,,,,,
Pinus_sylvestris_4_62032_WEFL_NLF.tif,,,,,,,,,,0.97309,,,,,
Quercus_petraea_3_80595_WEFL_NLF.tif,,,,,,,,,,0.10489,,,,0.89511,
Pinus_sylvestris_5_61975_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Fagus_sylvatica_8_27820_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Cleared_0_20482_WEFL_NLF.tif,,,,,0.1838,,,0.20294,,0.6092,,,,0.00406,
Larix_decidua_4_38536_WEFL_NLF.tif,,,,,,0.15777,,0.84223,,,,,,,
Pinus_sylvestris_6_64017_WEFL_NLF.tif,,,,,,,,,,0.97983,,,,,
Quercus_rubra_3_90930_WEFL_NLF.tif,,,,,,,,,0.40109,,,,,0.07613,
Betula_spec._1_17244_WEFL_NLF.tif,,,0.13809,0.70612,,,,,0.07373,,,,,,
Fagus_sylvatica_2_26149_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Larix_decidua_9_36089_WEFL_NLF.tif,,,,,,,,0.49152,0.50848,,,,,,
Quercus_petraea_3_82134_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Quercus_rubra_1_94291_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Larix_kaempferi_3_42076_WEFL_NLF.tif,,,,,,,,0.37388,,0.62612,,,,,
Acer_pseudoplatanus_2_7838_WEFL_NLF.tif,,0.60626,,,,,,,,,,,,,
Acer_pseudoplatanus_0_5241_WEFL_NLF.tif,,0.671,,,,0.1196,,0.2094,,,,,,,
Picea_abies_3_46016_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Picea_abies_4_46685_WEFL_NLF.tif,,,,,,0.17251,,,0.82737,,,,,,
Betula_spec._1_19331_WEFL_NLF.tif,,,0.04395,0.54211,,,,,0.41394,,,,,,
Alnus_spec._4_13136_WEFL_NLF.tif,,,0.85292,,,,,,,0.0077,,,,,
Picea_abies_6_49337_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Acer_pseudoplatanus_3_8537_WEFL_NLF.tif,,0.95291,,,,0.03148,,,,,,,0.01561,,
Picea_abies_3_48297_WEFL_NLF.tif,,,0.17326,0.09236,,,,,0.71666,,,,,,
Pseudotsuga_menziesii_2_76018_WEFL_NLF.tif,,,,,,,,,,,,,1,,
Quercus_robur_2_87506_WEFL_NLF.tif,,,,,,0.01243,,,,0.2121,,,,0.77546,
Populus_spec._3_65942_WEFL_NLF.tif,,,,,,,,,0.05229,,0.94771,,,,
Quercus_rubra_4_94581_WEFL_NLF.tif,,,,,,,,,,,,,,0.0909,
Quercus_robur_6_86762_WEFL_NLF.tif,,,,,,,,,,0.4432,,,0.06714,0.48966,
Cleared_0_24626_WEFL_NLF.tif,,,,,0.39763,0.27676,,,,,,0.32561,,,
Cleared_0_22022_WEFL_NLF.tif,,,0.12108,,0.72548,,,,0.03757,,,,,,
Pinus_sylvestris_3_62663_WEFL_NLF.tif,,,,,,,,,,0.90966,,,,0.09034,
Pseudotsuga_menziesii_4_79277_WEFL_NLF.tif,,,,,,,,,,,,,0.95263,0.04737,
Alnus_spec._4_13723_WEFL_NLF.tif,,,0.87826,,,,,0.02762,,0.06519,,,0.02893,,
Fagus_sylvatica_4_28084_WEFL_NLF.tif,,,,,,0.84099,,,0.15901,,,,,,
Quercus_robur_6_89945_WEFL_NLF.tif,,,,,,,0.24103,,,,,,,0.75897,
Picea_abies_5_46739_WEFL_NLF.tif,,,,,0.26091,,,,0.73909,,,,,,
Picea_abies_9_47911_WEFL_NLF.tif,,,,,,0.16998,,,0.83002,,,,,,
Pinus_sylvestris_3_61900_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Alnus_spec._1_13443_WEFL_NLF.tif,,,0.49404,,,,,,0.15247,,,,,,
Pinus_sylvestris_4_64877_WEFL_NLF.tif,,,,,,,,,,0.99605,,,,,
Fraxinus_excelsior_2_30112_WEFL_NLF.tif,,,,,,,0.83323,,,,,,,0.16677,
Fraxinus_excelsior_4_32875_WEFL_NLF.tif,,,,,,,1,,,,,,,,
Pinus_nigra_5_52969_WEFL_NLF.tif,,,,,,,,,,0.83692,,,,0.16308,
Larix_decidua_2_35663_WEFL_NLF.tif,,,,,,,,0.78549,,,,,,0.08841,
Cleared_0_21497_WEFL_NLF.tif,,,,,0.61618,0.37684,,,,,,,,0.00697,
Prunus_spec._3_71700_WEFL_NLF.tif,,,,,,0.01234,,,0.09775,,,0.88992,,,
Picea_abies_3_47343_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Pseudotsuga_menziesii_3_76477_WEFL_NLF.tif,,,,,,,,,0.0634,,,,0.91559,0.02101,
Cleared_0_23670_WEFL_NLF.tif,,,,,0.98881,,,,0.01119,,,,,,
Cleared_0_22443_WEFL_NLF.tif,,,,,0.77134,,,,,,,,0.22866,,
Pseudotsuga_menziesii_2_78823_WEFL_NLF.tif,,,,,,,,,,,,,0.99963,0.00037,
Fagus_sylvatica_7_25103_WEFL_NLF.tif,,,,0.12145,,0.87855,,,,,,,,,
Cleared_0_21539_WEFL_NLF.tif,,,,,0.88782,0.11218,,,,,,,,,
Alnus_spec._3_10688_WEFL_NLF.tif,,,0.89011,,,,,,,,0.10989,,,,
Pinus_sylvestris_2_60383_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Acer_pseudoplatanus_4_6777_WEFL_NLF.tif,,0.52588,0.04811,,0.25606,,,,,,,,,,
Quercus_rubra_1_91170_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Picea_abies_1_47964_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Pinus_sylvestris_3_62291_WEFL_NLF.tif,,,,,,,,,,0.83203,,,,,
Quercus_rubra_4_91247_WEFL_NLF.tif,,,,,,,,,,0.57013,,,,0.42987,
Pseudotsuga_menziesii_3_79261_WEFL_NLF.tif,,,,,,,,,,,,,1,,
Abies_alba_3_3409_WEFL_NLF.tif,1,,,,,,,,,,,,,,
Acer_pseudoplatanus_4_6326_WEFL_NLF.tif,,0.86657,,,0.12717,,,0.0012,,,,,,,
Pseudotsuga_menziesii_3_79068_WEFL_NLF.tif,,,,,,,,,0.0092,0.07243,,,0.91837,,
Acer_pseudoplatanus_2_7104_WEFL_NLF.tif,,1,,,,,,,,,,,,,
Pseudotsuga_menziesii_3_76513_WEFL_NLF.tif,,,,,,,,,,,,,1,,
Larix_kaempferi_3_41282_WEFL_NLF.tif,,,,,,,,0.5111,,0.4889,,,,,
Quercus_rubra_4_90265_WEFL_NLF.tif,,,,,,,,,,,,,0.1236,0.10795,
Fraxinus_excelsior_3_31692_WEFL_NLF.tif,,0.0839,,,,0.07105,0.84506,,,,,,,,
Larix_kaempferi_3_40158_WEFL_NLF.tif,,,,,,,,0.94599,0.05401,,,,,,
Betula_spec._3_18466_WEFL_NLF.tif,,,,0.59227,0.02246,,,,0.13357,0.09948,,,,,
Quercus_petraea_3_81731_WEFL_NLF.tif,,,,,,,,,,0.12381,,,0.34361,0.53259,
Pinus_sylvestris_4_62218_WEFL_NLF.tif,,,,,,,,,,0.95418,,,,0.04582,
Pinus_strobus_9_58325_WEFL_NLF.tif,,,,,,,,,,0.86167,,,,,
Picea_abies_4_45914_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Fagus_sylvatica_1_27584_WEFL_NLF.tif,,,,,,0.93407,,,,,,,,,
Picea_abies_4_47724_WEFL_NLF.tif,,,,,,0.00013,,,0.99987,,,,,,
Picea_abies_3_48802_WEFL_NLF.tif,,,,,,0.06316,,,0.93684,,,,,,
Pinus_sylvestris_2_61562_WEFL_NLF.tif,,,,,0.29356,,,,,0.47851,,,,,
Quercus_petraea_3_82219_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Fraxinus_excelsior_3_34643_WEFL_NLF.tif,,,,,,,0.99942,,,,,,,,
Quercus_robur_7_86019_WEFL_NLF.tif,,,,,,,,,,,,,,0.94016,0.05984
Cleared_0_21026_WEFL_NLF.tif,,,0.0667,,0.72644,,,,0.20685,,,,,,
Fagus_sylvatica_0_29487_WEFL_NLF.tif,,,,,,0.85074,,0.14926,,,,,,,
Pseudotsuga_menziesii_3_79980_WEFL_NLF.tif,,,,,0.09624,,,,,,,,0.90376,,
Pinus_sylvestris_3_64433_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Betula_spec._1_17659_WEFL_NLF.tif,,,,0.87313,,,,,0.07254,,,,,,
Quercus_robur_2_89853_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Quercus_robur_7_85524_WEFL_NLF.tif,,,,,,,0.12718,,,,,,,0.68378,
Cleared_0_22454_WEFL_NLF.tif,,,0.12185,,0.69092,,,,0.18723,,,,,,
Acer_pseudoplatanus_2_5001_WEFL_NLF.tif,,0.99216,,,0.00546,,,,0.00238,,,,,,
Acer_pseudoplatanus_3_6837_WEFL_NLF.tif,,0.564,,,0.03625,,,,,0.25624,,,,0.14351,
Fraxinus_excelsior_4_30479_WEFL_NLF.tif,,,,,,0.55615,0.44385,,,,,,,,
Fagus_sylvatica_1_25908_WEFL_NLF.tif,,,9.00E-05,,,0.99991,,,,,,,,,
Pseudotsuga_menziesii_3_78201_WEFL_NLF.tif,,,,,,,,,,,,,1,,
Quercus_rubra_1_94726_WEFL_NLF.tif,,,,,,,,,,,,,,0.91059,
Quercus_robur_5_88059_WEFL_NLF.tif,,,,0.06277,,,,,,0.64394,,,,0.29329,
Larix_kaempferi_4_43229_WEFL_NLF.tif,,,,,,,,0.50449,,,,,,0.37104,
Pinus_sylvestris_3_61246_WEFL_NLF.tif,,,,,,,,0.0726,0.00077,0.92663,,,,,
Fagus_sylvatica_6_26028_WEFL_NLF.tif,,,,,,0.98011,,,,,,,,,
Pinus_sylvestris_3_62766_WEFL_NLF.tif,,,,,,,,0.3179,,0.3608,,,,,
Tilia_spec._9_99648_WEFL_NLF.tif,,,,,,,,,,,,,,,1
Fagus_sylvatica_8_27076_WEFL_NLF.tif,,,,,,0.34186,,,,,,,,,
Pinus_sylvestris_4_63376_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Quercus_robur_2_87069_WEFL_NLF.tif,,,,,,,,,,,,,,0.59751,
Quercus_petraea_4_83374_WEFL_NLF.tif,0.05192,,,,,0.04566,,,,,,,0.04993,0.85249,
Pseudotsuga_menziesii_3_77217_WEFL_NLF.tif,,,,,,0.13829,,,,,,,0.71102,0.1507,
Quercus_robur_7_86995_WEFL_NLF.tif,,,,,,,,,0.02466,,,,,0.97534,
Quercus_robur_3_88405_WEFL_NLF.tif,,,,,,,,,,,,,,0.01764,
Fagus_sylvatica_8_26401_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Picea_abies_4_49573_WEFL_NLF.tif,,,,,,,,,0.8623,,,,,0.02195,
Alnus_spec._3_12636_WEFL_NLF.tif,,,0.88477,,,,,,0.11523,,,,,,
Fraxinus_excelsior_3_31232_WEFL_NLF.tif,,,,,,0.03334,0.96666,,,,,,,,
Picea_abies_9_49338_WEFL_NLF.tif,,0.00918,,,0.01028,,0.01554,,0.96499,,,,,,
Alnus_spec._4_14711_WEFL_NLF.tif,,,1,,,,,,,,,,,,
Alnus_spec._9_11318_WEFL_NLF.tif,,,0.82146,,,,,,0.17854,,,,,,
Picea_abies_2_45397_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Abies_alba_3_2532_WEFL_NLF.tif,0.99331,,,,,,,,,,,,,,
Quercus_petraea_3_80949_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Alnus_spec._4_12884_WEFL_NLF.tif,,,0.71215,0.03304,,0.0919,,,0.14239,,,,,,
Quercus_petraea_5_82662_WEFL_NLF.tif,,,,,,,,0.07285,,,,,,0.92715,
Fagus_sylvatica_5_28363_WEFL_NLF.tif,,,,,,0.93491,,,0.06509,,,,,,
Pseudotsuga_menziesii_3_78361_WEFL_NLF.tif,,,,,,0.05867,,,,,,,0.94133,,
Fagus_sylvatica_4_29571_WEFL_NLF.tif,,,,,,0.87627,,,,,,,,0.12373,
Alnus_spec._3_13116_WEFL_NLF.tif,,,0.37403,,,,,,0.45931,,,,,0.00664,
Cleared_0_24560_WEFL_NLF.tif,,,,0.24672,0.75328,,,,,,,,,,
Picea_abies_2_46410_WEFL_NLF.tif,,,,,,,,0.12071,0.85902,,,,,,
Betula_spec._2_19971_WEFL_NLF.tif,,,,0.83056,0.02855,0.14089,,,,,,,,,
Quercus_petraea_2_80783_WEFL_NLF.tif,,,,,,,,,0.0907,,,,,0.02308,
Picea_abies_3_48663_WEFL_NLF.tif,,,0.06531,,,,,,0.86659,,,,,0.0681,
Acer_pseudoplatanus_3_6781_WEFL_NLF.tif,,0.95396,0.04604,,,,,,,,,,,,
Larix_kaempferi_3_44769_WEFL_NLF.tif,,,,,,,,0.46891,,0.46562,,,,,
Cleared_0_24174_WEFL_NLF.tif,,,,,0.97114,,,,,,,,,,
Cleared_0_21376_WEFL_NLF.tif,,,,,0.67287,,,,,0.32713,,,,,
Picea_abies_3_46513_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Acer_pseudoplatanus_4_6554_WEFL_NLF.tif,,0.31117,,,,0.00302,,,,,,,0.25109,0.43472,
Pseudotsuga_menziesii_3_76907_WEFL_NLF.tif,,,,,,,,0.35424,,0.32794,,,0.31781,,
Betula_spec._4_19757_WEFL_NLF.tif,,,,0.54906,0.45094,,,,,,,,,,
Fraxinus_excelsior_4_33951_WEFL_NLF.tif,,,,,,0.11797,0.74682,,,,,,,,
Picea_abies_4_46612_WEFL_NLF.tif,,,,,,0.14423,,0.00786,0.7417,,,,,0.10621,
Quercus_petraea_1_83434_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Pinus_strobus_3_57351_WEFL_NLF.tif,,,,,0.01568,,,,,0.98432,,,,,
Picea_abies_3_45994_WEFL_NLF.tif,,,,,0.04534,,,,0.90735,,,,,,
Fagus_sylvatica_8_27542_WEFL_NLF.tif,,,,,0.00052,0.99158,,,,,,,,0.0079,
Fagus_sylvatica_1_28764_WEFL_NLF.tif,,,,,,0.86564,,,0.13436,,,,,,
Fagus_sylvatica_7_29329_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Pseudotsuga_menziesii_2_77058_WEFL_NLF.tif,,,,,,,,,,,,,1,,
Pinus_sylvestris_3_62981_WEFL_NLF.tif,,,,,,,,,,0.98621,,,,,
Fagus_sylvatica_2_29339_WEFL_NLF.tif,,0.13728,0.07402,,,0.54148,,,,0.03771,,,,0.20952,
Larix_kaempferi_9_40902_WEFL_NLF.tif,,,,,,,,0.88799,,0.04693,,,,,
Betula_spec._3_19157_WEFL_NLF.tif,,,,0.37501,0.39936,,,,,,,,0.22564,,
Pinus_nigra_6_51674_WEFL_NLF.tif,,,,,,,,,0.00915,0.99085,,,,,
Alnus_spec._1_12368_WEFL_NLF.tif,,,0.56956,,0.22857,,,,,0.19695,,,,0.00492,
Picea_abies_4_47665_WEFL_NLF.tif,,,,,0.0197,,,,0.9803,,,,,,
Fraxinus_excelsior_2_34294_WEFL_NLF.tif,,,,,,0.00515,0.98615,,,,,,,,
Fagus_sylvatica_2_26502_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Quercus_petraea_4_84874_WEFL_NLF.tif,,,,,,,,,0.04117,,,,,0.95883,
Picea_abies_2_47531_WEFL_NLF.tif,,,,,,0.24546,,,0.75454,,,,,,
Fraxinus_excelsior_3_33521_WEFL_NLF.tif,,,,,,,1,,,,,,,,
Pseudotsuga_menziesii_3_79383_WEFL_NLF.tif,,,,,,,,0.14863,,0.24766,,,0.36902,0.2347,
Pinus_sylvestris_2_63213_WEFL_NLF.tif,,,,,,0.0587,,,,0.9413,,,,,
Picea_abies_4_46481_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Picea_abies_5_49037_WEFL_NLF.tif,,,,,,,,,1,,,,,,
Pseudotsuga_menziesii_4_77836_WEFL_NLF.tif,,,,,,,,,0.42487,0.01309,,,0.56204,,
Fagus_sylvatica_2_26750_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Acer_pseudoplatanus_3_7629_WEFL_NLF.tif,,0.85034,0.00066,,,0.03086,,,,,,,,,
Larix_kaempferi_3_40407_WEFL_NLF.tif,,,,,,,,1,,,,,,,
Pinus_strobus_4_55238_WEFL_NLF.tif,,,,,6.00E-05,,,,,0.99994,,,,,
Cleared_0_21274_WEFL_NLF.tif,,,,,0.25826,0.57659,,,0.16515,,,,,,
Picea_abies_4_46317_WEFL_NLF.tif,,,,,,0.05924,,,0.94076,,,,,,
Pinus_sylvestris_4_60133_WEFL_NLF.tif,,,,,,,,,,0.9304,,,,,
Cleared_0_21844_WEFL_NLF.tif,,,,,0.8058,,,,,,,,,,
Alnus_spec._3_11621_WEFL_NLF.tif,,,0.98613,0.01387,,,,,,,,,,,
Quercus_petraea_2_80187_WEFL_NLF.tif,,,,,,,,,,,,,,1,
Acer_pseudoplatanus_2_7455_WEFL_NLF.tif,,0.87905,,,,0.12095,,,,,,,,,
Fraxinus_excelsior_2_30550_WEFL_NLF.tif,,,,,,0.12394,0.71838,,,,,,,,
Quercus_rubra_2_91234_WEFL_NLF.tif,,,,,,,,0.00592,,,,,,0.99408,
Larix_kaempferi_2_42898_WEFL_NLF.tif,,,,,,,,0.40368,,0.46013,,,,,
Acer_pseudoplatanus_3_9187_WEFL_NLF.tif,,0.76194,,,,,,,0.12606,,,,,0.00641,
Pseudotsuga_menziesii_3_78754_WEFL_NLF.tif,,,,,,,,,,,,,0.90703,0.09297,
Larix_decidua_4_35750_WEFL_NLF.tif,,,,,,,,1,,,,,,,
Fagus_sylvatica_2_26175_WEFL_NLF.tif,,,,,,0.37985,,,0.62015,,,,,,
Betula_spec._3_16052_WEFL_NLF.tif,,,,0.86798,,,,,,0.13202,,,,,
Cleared_0_22430_WEFL_NLF.tif,,,,,0.99021,,0.00979,,,,,,,,
Fagus_sylvatica_8_26653_WEFL_NLF.tif,,,,,,1,,,,,,,,,
Pinus_sylvestris_4_60947_WEFL_NLF.tif,,,,,,,,,,1,,,,,
Alnus_spec._3_11816_WEFL_NLF.tif,,,0.43666,,,,,,,0.27551,,,,0.28783,
Fraxinus_excelsior_2_33246_WEFL_NLF.tif,,,,,,,1,,,,,,,,
